Product_Group,Product_line,Customer_region,Customer_country,Quarter_year,Volume_kg,Revenue_eur,Gross Margin_eur
LVL,LVL 305,EMEA,Spain,Q3 2022,72925.92,99913.88,13885.5694
LVL,LVL 305,EMEA,Spain,Q4 2022,86822.4,139653.81,31262.13
LVL,LVL 305,EMEA,Spain,Q4 2022,64684.32,89461.645,11500.8341
LVL,LVL 305,EMEA,Spain,Q4 2022,21420,36379.85,9843.0362
LVL,LVL 305,EMEA,Finland,Q3 2022,270799.8,91262.3433,15433.7185
LVL,LVL 305,EMEA,Finland,Q3 2022,351339,116307.8985,21621.9596
LVL,LVL 305,EMEA,Finland,Q3 2022,334152,113428.599,20483.1602
LVL,LVL 305,EMEA,Finland,Q4 2022,252225.6,84723.8061,14665.4979
LVL,LVL 305,EMEA,Finland,Q4 2022,156763.8,50452.5906,9038.751
LVL,LVL 305,EMEA,Finland,Q4 2022,289955.4,98912.7818,19028.3736
LVL,LVL 305,EMEA,Finland,Q3 2022,7070,7534.45,-150.7935
LVL,LVL 305,EMEA,Finland,Q3 2022,46081.25,13024.31,2013.487
LVL,LVL 305,EMEA,Finland,Q3 2022,7575,8197.7115,881.3625
LVL,LVL 305,EMEA,Finland,Q4 2022,38400.2,4460.6965,1659.346
LVL,LVL 305,EMEA,Finland,Q4 2022,61030.26,27760.1305,3304.2805
LVL,LVL 305,EMEA,Finland,Q4 2022,19291,2240.9075,834.5845
LVL,LVL 305,EMEA,France,Q3 2022,0,0,-542.8605
LVL,LVL 305,EMEA,France,Q3 2022,25500,6426.25,1055.5249
LVL,LVL 305,EMEA,France,Q4 2022,25540.8,6436.532,676.0027
LVL,LVL 305,EMEA,France,Q4 2022,25500,6426.25,2024.875
LVL,LVL 305,EMEA,France,Q4 2022,0,0,-962.3273
LVL,LVL 305,EMEA,United Kingdom,Q3 2022,5227.5,1832.2233,736.0651
LVL,LVL 305,EMEA,United Kingdom,Q3 2022,0,0,-0.9797
LVL,LVL 305,EMEA,Croatia,Q3 2022,15300,6038.25,2657.4702
LVL,LVL 305,EMEA,Croatia,Q4 2022,15300,5892.75,2316.1175
LVL,LVL 305,EMEA,Italy,Q3 2022,157059.6,44825.3102,9130.5518
LVL,LVL 305,EMEA,Italy,Q3 2022,75398.4,23166.1608,5412.6
LVL,LVL 305,EMEA,Italy,Q3 2022,185538,56654.111,12860.745
LVL,LVL 305,EMEA,Italy,Q4 2022,153000,46511.5,9435.6459
LVL,LVL 305,EMEA,Italy,Q4 2022,104611.2,31536.1744,5885.5914
LVL,LVL 305,EMEA,Italy,Q4 2022,76663.2,22650.1984,4488.8011
LVL,LVL 305,EMEA,Latvia,Q3 2022,0,0,-428.2065
LVL,LVL 305,EMEA,Latvia,Q4 2022,22032,6851.304,893.2924
LVL,LVL 305,EMEA,Latvia,Q4 2022,0,0,-411.0763
LVL,LVL 305,EMEA,Serbia,Q3 2022,3060,1906.05,1158.7426
LVL,LVL 305,EMEA,Serbia,Q4 2022,3060,2007.9,1238.302
LVL,LVL 305,EMEA,Russian Fed.,Q4 2022,0,0.5238,-356.1452
LVL,LVL 305,EMEA,Sweden,Q3 2022,3626997.6,144720.6438,15206.7579
LVL,LVL 305,EMEA,Sweden,Q3 2022,1111616.4,45432.181,4217.3078
LVL,LVL 305,EMEA,Sweden,Q3 2022,3448354.8,99116.6661,-15592.5948
LVL,LVL 305,EMEA,Sweden,Q4 2022,1373185.2,58547.9778,6233.0745
LVL,LVL 305,EMEA,Sweden,Q4 2022,602004,29525.7427,2647.5956
LVL,LVL 305,EMEA,Sweden,Q4 2022,2877233.34,106933.5178,4246.8637
LVL,LVL 305,EMEA,Sweden,Q3 2022,13574.4,16224.4895,3487.735
LVL,LVL 305,EMEA,Sweden,Q3 2022,7575,9602.676,2.831
LVL,LVL 305,EMEA,Sweden,Q4 2022,9090,11633.301,-1851.075
LVL,LVL 305,EMEA,Sweden,Q4 2022,16665,20241.954,3234.8735
LVL,LVL 305,EMEA,Sweden,Q4 2022,3030,4061.25,1438.2525
LVL,LVL 305,EMEA,Slovenia,Q3 2022,239904,83827.3224,20722.4107
LVL,LVL 305,EMEA,Slovenia,Q3 2022,315363.6,108509.3313,24930.1058
LVL,LVL 305,EMEA,Slovenia,Q3 2022,270646.8,97782.1498,21798.2765
LVL,LVL 305,EMEA,Slovenia,Q4 2022,206101.2,74626.9694,13366.8134
LVL,LVL 305,EMEA,Slovenia,Q4 2022,274461.6,98748.5608,21784.1048
LVL,LVL 305,EMEA,Slovenia,Q4 2022,261711.6,87787.4347,9354.6024
LVL,LVL 305,North America,USA,Q3 2022,83381.277,0,-0.6887
LVL,LVL 305,North America,USA,Q3 2022,39900.12948,0,-0.3201
LVL,LVL 305,North America,USA,Q3 2022,61987.7001,0,-0.5044
LVL,LVL 305,North America,USA,Q4 2022,40760.6841,0,-0.3395
LVL,LVL 305,North America,USA,Q4 2022,42592.83258,0,-0.3686
LVL,LVL 305,South America,Uruguay,Q3 2022,222200,134991.979,35246.8525
LVL,LVL 305,South America,Uruguay,Q4 2022,82315,54304.7835,2205.387
LVL,LVL 321,Asia Pacific,India,Q3 2022,69690,27935.643,5355.1975
LVL,LVL 321,Asia Pacific,India,Q4 2022,0,0,416.1855
LVL,LVL 321,Asia Pacific,South Korea,Q3 2022,20583.8,15968.854,8133.482
LVL,LVL 321,Asia Pacific,South Korea,Q3 2022,31249.4,21015.653,10381.6
LVL,LVL 321,Asia Pacific,South Korea,Q3 2022,15917.6,13540.2075,6827.555
LVL,LVL 321,Asia Pacific,South Korea,Q4 2022,21533.2,17647.0765,10922.2165
LVL,LVL 321,Asia Pacific,South Korea,Q4 2022,18624.4,15638.8525,9824.9665
LVL,LVL 321,Asia Pacific,South Korea,Q4 2022,14624.8,11947.5895,7611.609
LVL,LVL 321,EMEA,Austria,Q3 2022,39776.527,38011.989,10482.4995
LVL,LVL 321,EMEA,Austria,Q3 2022,19858.014,18978.245,5298.0645
LVL,LVL 321,EMEA,Austria,Q4 2022,19725.7545,18850.356,5316.0575
LVL,LVL 321,EMEA,Austria,Q4 2022,39497.666,37746.559,11035.884
LVL,LVL 321,EMEA,Austria,Q4 2022,20370.69,19468.084,5340.4535
LVL,LVL 321,EMEA,Belgium,Q3 2022,1151070,286789.7441,185738.6555
LVL,LVL 321,EMEA,Belgium,Q3 2022,939175.2,232452.8661,133963.1886
LVL,LVL 321,EMEA,Belgium,Q3 2022,1147092,281135.8663,156565.2459
LVL,LVL 321,EMEA,Belgium,Q4 2022,1110423.524,270666.3847,151002.3056
LVL,LVL 321,EMEA,Belgium,Q4 2022,994112.4,251720.5193,139018.8771
LVL,LVL 321,EMEA,Belgium,Q4 2022,723266.0288,191198.2035,98430.6142
LVL,LVL 321,EMEA,Belgium,Q3 2022,580366.2,129748.283,69080.7985
LVL,LVL 321,EMEA,Belgium,Q3 2022,536996.8,120274.028,60202.146
LVL,LVL 321,EMEA,Belgium,Q3 2022,390668,88307.25,43316.637
LVL,LVL 321,EMEA,Belgium,Q4 2022,508272.4,102188.4315,45965.256
LVL,LVL 321,EMEA,Belgium,Q4 2022,446925,112503.256,61386.1405
LVL,LVL 321,EMEA,Belgium,Q4 2022,395576.6,89191.624,36560.503
LVL,LVL 321,EMEA,Switzerland,Q3 2022,65790,23524.44,10468.3273
LVL,LVL 321,EMEA,Switzerland,Q3 2022,65433,23396.788,11184.8663
LVL,LVL 321,EMEA,Switzerland,Q3 2022,65280,23342.08,11457.7079
LVL,LVL 321,EMEA,Switzerland,Q4 2022,65484,23415.024,11841.7212
LVL,LVL 321,EMEA,Switzerland,Q4 2022,129591,46337.676,23313.5814
LVL,LVL 321,EMEA,Switzerland,Q4 2022,0,0,-24.25
LVL,LVL 321,EMEA,Czech Republic,Q3 2022,2963.037,2742.422,1516.9125
LVL,LVL 321,EMEA,Czech Republic,Q3 2022,2984.8025,2762.5715,1492.3455
LVL,LVL 321,EMEA,Czech Republic,Q3 2022,2558.633,2368.1315,1288.5135
LVL,LVL 321,EMEA,Czech Republic,Q4 2022,1387.8915,1284.552,-4006.7485
LVL,LVL 321,EMEA,Czech Republic,Q4 2022,13110.07775,12133.9605,6787.1705
LVL,LVL 321,EMEA,Czech Republic,Q4 2022,18447.044,17073.5615,4368.4515
LVL,LVL 321,EMEA,Germany,Q3 2022,1646014.8,410150.4738,245424.3366
LVL,LVL 321,EMEA,Germany,Q3 2022,1558978.2,368604.8888,183247.6664
LVL,LVL 321,EMEA,Germany,Q3 2022,1142022.6,277970.9018,131075.906
LVL,LVL 321,EMEA,Germany,Q4 2022,1250856.6,297423.9705,149025.8627
LVL,LVL 321,EMEA,Germany,Q4 2022,1459768.92,351942.1706,163931.7169
LVL,LVL 321,EMEA,Germany,Q4 2022,1298123.4,319546.6635,142496.88
LVL,LVL 321,EMEA,Germany,Q3 2022,2511862.711,803089.682,239285.164
LVL,LVL 321,EMEA,Germany,Q3 2022,2793530.513,896958.1275,301853
LVL,LVL 321,EMEA,Germany,Q3 2022,2427560.353,806705.971,281394.0945
LVL,LVL 321,EMEA,Germany,Q4 2022,2933223.57,954850.3105,325843.0555
LVL,LVL 321,EMEA,Germany,Q4 2022,2185052.961,692245.4205,213364.718
LVL,LVL 321,EMEA,Germany,Q4 2022,1975685.885,640915.7805,201928.1525
LVL,LVL 321,EMEA,Denmark,Q3 2022,88495.2,23168.0426,19557.5086
LVL,LVL 321,EMEA,Denmark,Q3 2022,86985.6,22634.8918,10734.3789
LVL,LVL 321,EMEA,Denmark,Q3 2022,61404,15291.0509,9763.341
LVL,LVL 321,EMEA,Denmark,Q4 2022,150388.8,38077.4955,23713.1826
LVL,LVL 321,EMEA,Denmark,Q4 2022,55406.4,15220.1827,6474.1874
LVL,LVL 321,EMEA,Denmark,Q4 2022,36026.4,10514.7418,3464.9467
LVL,LVL 321,EMEA,Denmark,Q3 2022,319382.2,107909.341,51421.885
LVL,LVL 321,EMEA,Denmark,Q3 2022,321503.2,113072.9615,48302.484
LVL,LVL 321,EMEA,Denmark,Q3 2022,210160.8,73249.674,27498.8805
LVL,LVL 321,EMEA,Denmark,Q4 2022,183860.4,56566.211,22108.9985
LVL,LVL 321,EMEA,Denmark,Q4 2022,167619.6,55979.6905,22457.1165
LVL,LVL 321,EMEA,Denmark,Q4 2022,192687.8,69829.4175,22564.9035
LVL,LVL 321,EMEA,Algeria,Q3 2022,0,0,-25.3365
LVL,LVL 321,EMEA,Algeria,Q3 2022,46460,22155.9,5865.414
LVL,LVL 321,EMEA,Estonia,Q3 2022,864720.59,275758.742,162952.8825
LVL,LVL 321,EMEA,Estonia,Q3 2022,548280.52,165431.138,19539.866
LVL,LVL 321,EMEA,Estonia,Q3 2022,530573.2,241135.9255,137164.1065
LVL,LVL 321,EMEA,Estonia,Q4 2022,629469.37,199283.2005,90887.1175
LVL,LVL 321,EMEA,Estonia,Q4 2022,584354.69,186128.351,33172.765
LVL,LVL 321,EMEA,Estonia,Q4 2022,584644.56,193805.947,-166.6015
LVL,LVL 321,EMEA,Egypt,Q3 2022,255530,118973.25,32212.809
LVL,LVL 321,EMEA,Egypt,Q3 2022,92920,43263,10875.752
LVL,LVL 321,EMEA,Egypt,Q4 2022,0,0,-144.1055
LVL,LVL 321,EMEA,Egypt,Q4 2022,69690,32447.25,9244.2315
LVL,LVL 321,EMEA,Spain,Q3 2022,708713.97,314735,66205.234
LVL,LVL 321,EMEA,Spain,Q3 2022,844696.835,356572.05,74323.0315
LVL,LVL 321,EMEA,Spain,Q3 2022,387370.855,185291.8,40712.2405
LVL,LVL 321,EMEA,Spain,Q4 2022,303119.18,135683.75,34274.651
LVL,LVL 321,EMEA,Spain,Q4 2022,127547.143,58802.15,19826.823
LVL,LVL 321,EMEA,Spain,Q4 2022,128625.52,65053.91,17180.6645
LVL,LVL 321,EMEA,Finland,Q3 2022,522818.34,131312.3241,73625.8033
LVL,LVL 321,EMEA,Finland,Q3 2022,472908.72,127654.5414,75444.0489
LVL,LVL 321,EMEA,Finland,Q3 2022,378150.72,101486.5701,52718.724
LVL,LVL 321,EMEA,Finland,Q4 2022,550000.32,146337.9927,76976.5131
LVL,LVL 321,EMEA,Finland,Q4 2022,314987.22,82441.0469,43194.0127
LVL,LVL 321,EMEA,Finland,Q4 2022,553832.46,150866.8548,79675.6836
LVL,LVL 321,EMEA,Finland,Q3 2022,10384020.11,2538036.226,1074566.366
LVL,LVL 321,EMEA,Finland,Q3 2022,10255434.8,2439379.838,1079670.364
LVL,LVL 321,EMEA,Finland,Q3 2022,8919699.635,2125572.769,873943.19
LVL,LVL 321,EMEA,Finland,Q4 2022,9422073.334,2286482.933,989361.844
LVL,LVL 321,EMEA,Finland,Q4 2022,9546362.804,2301951.669,1016971.105
LVL,LVL 321,EMEA,Finland,Q4 2022,10800073.14,2567749.766,1062730.496
LVL,LVL 321,EMEA,France,Q3 2022,243780,91957.5132,62546.9192
LVL,LVL 321,EMEA,France,Q3 2022,197880,84697.5676,61087.7967
LVL,LVL 321,EMEA,France,Q3 2022,305490,124103.6527,84101.7063
LVL,LVL 321,EMEA,France,Q4 2022,293107.2,64925.9024,30042.2774
LVL,LVL 321,EMEA,France,Q4 2022,329011.2,78668.3386,33754.0115
LVL,LVL 321,EMEA,France,Q4 2022,207896.4,45786.4638,18515.1369
LVL,LVL 321,EMEA,France,Q3 2022,48500.2,11632.978,7930.1725
LVL,LVL 321,EMEA,France,Q3 2022,25108.6,5857.016,2885.4825
LVL,LVL 321,EMEA,France,Q3 2022,49530.4,11873.822,5922.8795
LVL,LVL 321,EMEA,France,Q4 2022,48459.8,11623.288,5996.1245
LVL,LVL 321,EMEA,France,Q4 2022,24300.6,5988.534,3003.7385
LVL,LVL 321,EMEA,France,Q4 2022,24381.4,5687.384,2365.861
LVL,LVL 321,EMEA,United Kingdom,Q3 2022,236048.4,73623.1164,50635.2901
LVL,LVL 321,EMEA,United Kingdom,Q3 2022,243025.2,80163.2735,43276.9186
LVL,LVL 321,EMEA,United Kingdom,Q3 2022,207427.2,67041.7149,30931.845
LVL,LVL 321,EMEA,United Kingdom,Q4 2022,250858.8,77751.7565,39689.1602
LVL,LVL 321,EMEA,United Kingdom,Q4 2022,286008,98193.2067,44980.9564
LVL,LVL 321,EMEA,United Kingdom,Q4 2022,215893.2,63550.52,23544.5481
LVL,LVL 321,EMEA,United Kingdom,Q3 2022,23442.1,18237.2735,11193.603
LVL,LVL 321,EMEA,United Kingdom,Q3 2022,36067.1,12800.889,5038.3155
LVL,LVL 321,EMEA,United Kingdom,Q3 2022,49364.76,22137.1565,9463.653
LVL,LVL 321,EMEA,United Kingdom,Q4 2022,32733.09,24609.0945,12173.8605
LVL,LVL 321,EMEA,United Kingdom,Q4 2022,46117.61,22810.1365,9976.2065
LVL,LVL 321,EMEA,United Kingdom,Q4 2022,47469.798,22325.0095,9711.8785
LVL,LVL 321,EMEA,Croatia,Q3 2022,116150,57902.5,8624.5655
LVL,LVL 321,EMEA,Croatia,Q3 2022,92920,46322,5427.5875
LVL,LVL 321,EMEA,Croatia,Q3 2022,92920,46322,7218.3185
LVL,LVL 321,EMEA,Croatia,Q4 2022,139380,69483,7901.473
LVL,LVL 321,EMEA,Croatia,Q4 2022,46460,23161,2073.6505
LVL,LVL 321,EMEA,Croatia,Q4 2022,0,0,-1756.74
LVL,LVL 321,EMEA,Hungary,Q3 2022,24320.8,9059.2,3147.065
LVL,LVL 321,EMEA,Hungary,Q4 2022,0,0,-59.375
LVL,LVL 321,EMEA,Ireland,Q3 2022,25234.8,5615.4852,3836.2142
LVL,LVL 321,EMEA,Ireland,Q3 2022,25336.8,5638.1832,2090.8738
LVL,LVL 321,EMEA,Ireland,Q3 2022,50938.8,11335.3812,4123.2954
LVL,LVL 321,EMEA,Ireland,Q4 2022,50959.2,11339.9208,3451.0175
LVL,LVL 321,EMEA,Italy,Q3 2022,361712.4,120181.8457,66051.3643
LVL,LVL 321,EMEA,Italy,Q3 2022,110914.8,37254.7609,11492.5115
LVL,LVL 321,EMEA,Italy,Q3 2022,196329.6,61657.6426,22804.9134
LVL,LVL 321,EMEA,Italy,Q4 2022,390435.6,127952.2926,47195.9902
LVL,LVL 321,EMEA,Italy,Q4 2022,306938.4,101886.5496,39576.2328
LVL,LVL 321,EMEA,Italy,Q4 2022,166094.1776,65786.0111,26009.4345
LVL,LVL 321,EMEA,Italy,Q3 2022,28976.9,15947.327,4839.49
LVL,LVL 321,EMEA,Italy,Q3 2022,0,0,-254.4765
LVL,LVL 321,EMEA,Italy,Q3 2022,28300.2,14904.854,4757.049
LVL,LVL 321,EMEA,Italy,Q4 2022,52116,27489.048,7341.7995
LVL,LVL 321,EMEA,Italy,Q4 2022,3878.4,5836.8,2132.826
LVL,LVL 321,EMEA,Italy,Q4 2022,52762.4,28021.048,7918.9815
LVL,LVL 321,EMEA,Lebanon,Q3 2022,69690,33299.4,10298.912
LVL,LVL 321,EMEA,Lebanon,Q3 2022,139380,66598.8,21715.9835
LVL,LVL 321,EMEA,Lebanon,Q4 2022,69690,33299.4,8509.606
LVL,LVL 321,EMEA,Lebanon,Q4 2022,69690,33299.4,10777.047
LVL,LVL 321,EMEA,Netherlands,Q3 2022,783033.6,187536.7639,116115.4699
LVL,LVL 321,EMEA,Netherlands,Q3 2022,947804.4,215657.9175,127497.0522
LVL,LVL 321,EMEA,Netherlands,Q3 2022,644803.2,144279.0319,87800.9565
LVL,LVL 321,EMEA,Netherlands,Q4 2022,1020591.6,240717.1012,147674.8467
LVL,LVL 321,EMEA,Netherlands,Q4 2022,740683.2,177691.5646,105267.2227
LVL,LVL 321,EMEA,Netherlands,Q4 2022,669058.8,153467.6673,84326.9306
LVL,LVL 321,EMEA,Netherlands,Q3 2022,1308737.8,421982.096,145070.833
LVL,LVL 321,EMEA,Netherlands,Q3 2022,1059934.4,321108.816,110929.0015
LVL,LVL 321,EMEA,Netherlands,Q3 2022,1116252,328722.876,118579.114
LVL,LVL 321,EMEA,Netherlands,Q4 2022,1039572.8,327169.5975,104754.277
LVL,LVL 321,EMEA,Netherlands,Q4 2022,1100677.8,351164.764,105927.584
LVL,LVL 321,EMEA,Netherlands,Q4 2022,723200.4,210811.9445,70103.122
LVL,LVL 321,EMEA,Norway,Q3 2022,0,0,0.0097
LVL,LVL 321,EMEA,Norway,Q3 2022,65145,15844.385,10177.16
LVL,LVL 321,EMEA,Norway,Q3 2022,68639.6,16618.16,10295.5585
LVL,LVL 321,EMEA,Norway,Q3 2022,159115.4,38523.108,16565.017
LVL,LVL 321,EMEA,Norway,Q4 2022,75325.8,18236.998,5384.676
LVL,LVL 321,EMEA,Norway,Q4 2022,194566.4,47106.852,24579.8915
LVL,LVL 321,EMEA,Norway,Q4 2022,125926.8,30487.704,10512.3295
LVL,LVL 321,EMEA,Poland,Q3 2022,1101.6,1701.0987,1043.5842
LVL,LVL 321,EMEA,Poland,Q4 2022,1101.6,1692.6791,1064.5265
LVL,LVL 321,EMEA,Poland,Q4 2022,1101.6,1695.9286,951.4536
LVL,LVL 321,EMEA,Poland,Q4 2022,1101.6,1698.0626,1021.3324
LVL,LVL 321,EMEA,Poland,Q3 2022,1793760,788697.6,209279.0625
LVL,LVL 321,EMEA,Poland,Q3 2022,1357440,596835.6,144260.2645
LVL,LVL 321,EMEA,Poland,Q3 2022,1575600,693690,195663.425
LVL,LVL 321,EMEA,Poland,Q4 2022,2230080,977481.6,221915.592
LVL,LVL 321,EMEA,Poland,Q4 2022,1381680,606229.2,110199.696
LVL,LVL 321,EMEA,Poland,Q4 2022,1575600,693690,192226.04
LVL,LVL 321,EMEA,Portugal,Q3 2022,22504.82,5479.41,-6604.0295
LVL,LVL 321,EMEA,Portugal,Q4 2022,0,0,-41.9615
LVL,LVL 321,EMEA,Portugal,Q4 2022,19392,15504,5857.529
LVL,LVL 321,EMEA,Serbia,Q3 2022,511060,260539.4,52104.574
LVL,LVL 321,EMEA,Serbia,Q3 2022,325220,165797.8,24386.709
LVL,LVL 321,EMEA,Serbia,Q3 2022,92920,47370.8,8405.41
LVL,LVL 321,EMEA,Serbia,Q4 2022,464600,236854,37731.9765
LVL,LVL 321,EMEA,Serbia,Q4 2022,298960,152410.4,16310.246
LVL,LVL 321,EMEA,Serbia,Q4 2022,0,0,-1350.349
LVL,LVL 321,EMEA,Russian Fed.,Q3 2022,59297.7,23075.1748,12284.8754
LVL,LVL 321,EMEA,Russian Fed.,Q3 2022,83003.52,33378.8446,14187.9863
LVL,LVL 321,EMEA,Russian Fed.,Q3 2022,59326.26,24237.2251,12472.8905
LVL,LVL 321,EMEA,Russian Fed.,Q4 2022,59560.86,24333.0611,12568.9593
LVL,LVL 321,EMEA,Russian Fed.,Q4 2022,142673.52,58559.4238,28945.382
LVL,LVL 321,EMEA,Russian Fed.,Q4 2022,59570.04,24336.815,12627.1787
LVL,LVL 321,EMEA,Russian Fed.,Q3 2022,2901056.33,925332.49,379615.9625
LVL,LVL 321,EMEA,Russian Fed.,Q3 2022,3009708.09,945973.1495,418230.6505
LVL,LVL 321,EMEA,Russian Fed.,Q3 2022,2550618.65,812651.5365,326314.341
LVL,LVL 321,EMEA,Russian Fed.,Q4 2022,3023860.21,953491.421,409450.133
LVL,LVL 321,EMEA,Russian Fed.,Q4 2022,2781592.52,894234.525,395657.7195
LVL,LVL 321,EMEA,Russian Fed.,Q4 2022,2676993.89,855826.5095,355221.093
LVL,LVL 321,EMEA,Saudi Arabia,Q4 2022,6969,3369.27,15.7035
LVL,LVL 321,EMEA,Sweden,Q3 2022,33496.8,6552.0202,2076.7894
LVL,LVL 321,EMEA,Sweden,Q3 2022,104570.4,21295.2248,10119.6608
LVL,LVL 321,EMEA,Sweden,Q3 2022,139332,28551.8142,14602.5837
LVL,LVL 321,EMEA,Sweden,Q4 2022,136659.6,28645.9721,13497.1232
LVL,LVL 321,EMEA,Sweden,Q4 2022,107589.6,22548.6394,7017.6784
LVL,LVL 321,EMEA,Sweden,Q4 2022,126622.8,24049.6368,11558.9177
LVL,LVL 321,EMEA,Sweden,Q3 2022,4941007.87,1140814.369,708197.8395
LVL,LVL 321,EMEA,Sweden,Q3 2022,4747574.69,1196113.109,672463.1145
LVL,LVL 321,EMEA,Sweden,Q3 2022,4085789.36,926810.4905,393961.77
LVL,LVL 321,EMEA,Sweden,Q4 2022,3447281.5,910503.579,299165.0985
LVL,LVL 321,EMEA,Sweden,Q4 2022,5083513.82,1273037.848,604289.7275
LVL,LVL 321,EMEA,Sweden,Q4 2022,6449149.97,1584918.374,578316.205
LVL,LVL 321,EMEA,Slovakia,Q3 2022,58776.344,55063.5485,15503.6295
LVL,LVL 321,EMEA,Slovakia,Q3 2022,98956.164,92705.275,30529.0195
LVL,LVL 321,EMEA,Slovakia,Q3 2022,59289.8785,55544.638,15550.664
LVL,LVL 321,EMEA,Slovakia,Q4 2022,59053.8415,55323.516,10512.301
LVL,LVL 321,EMEA,Slovakia,Q4 2022,100110.4425,93786.641,32849.1
LVL,LVL 321,EMEA,Slovakia,Q4 2022,40148.005,37611.925,5167.772
LVL,LVL 321,EMEA,Tunisia,Q3 2022,46460,22287,4639.2205
LVL,LVL 321,EMEA,Tunisia,Q3 2022,46460,22287,6511.1385
LVL,LVL 321,EMEA,Tunisia,Q4 2022,0,0,-27.455
LVL,LVL 321,EMEA,Tunisia,Q4 2022,23230,11143.5,2461.298
LVL,LVL 321,EMEA,Tunisia,Q4 2022,23230,11143.5,3261.806
LVL,LVL 321,EMEA,Turkey,Q3 2022,23230,13306.65,5219.585
LVL,LVL 321,EMEA,Turkey,Q3 2022,23230,13306.65,-44748.268
LVL,LVL 321,EMEA,Turkey,Q3 2022,23230,13306.65,1408.736
LVL,LVL 321,EMEA,Turkey,Q4 2022,-22220,-11599.5,-5866.212
LVL,LVL 321,EMEA,Turkey,Q4 2022,586003.2322,277800.235,79412.609
LVL,LVL 321,EMEA,Ukraine,Q3 2022,808,988,227.791
LVL,LVL 321,EMEA,Ukraine,Q3 2022,0,0,0.0095
LVL,LVL 321,EMEA,Ukraine,Q3 2022,1616,1976,509.5895
LVL,LVL 321,EMEA,Ukraine,Q4 2022,0,0,-0.532
LVL,LVL 321,EMEA,Ukraine,Q4 2022,3232,3952,342.4845
LVL,LVL 321,EMEA,South Africa,Q3 2022,0,0,963.3
LVL,LVL 321,EMEA,South Africa,Q3 2022,139380,67647.6,18562.221
LVL,LVL 321,EMEA,South Africa,Q3 2022,139380,67647.6,21072.007
LVL,LVL 321,South America,Argentina,Q3 2022,277144,66662.887,40296.72
LVL,LVL 321,South America,Argentina,Q3 2022,253853.4,61297.4485,37075.4695
LVL,LVL 321,South America,Argentina,Q3 2022,275932,66428.2655,39306.4305
LVL,LVL 321,South America,Argentina,Q4 2022,296657.2,72296.0925,43262.259
LVL,LVL 321,South America,Argentina,Q4 2022,347783.4,85930.654,50072.6
LVL,LVL 321,South America,Argentina,Q4 2022,229775,56755.109,35030.8605
LVL,LVL 321,South America,Brazil,Q3 2022,209070,101078.1,35552.7715
LVL,LVL 321,South America,Brazil,Q3 2022,116250.495,56341.8305,19655.6615
LVL,LVL 321,South America,Brazil,Q3 2022,139380,67385.4,24564.549
LVL,LVL 321,South America,Brazil,Q4 2022,348450,168463.5,69070.8235
LVL,LVL 321,South America,Brazil,Q4 2022,69690,33692.7,16155.1395
LVL,LVL 321,South America,Brazil,Q4 2022,69690,33692.7,11429.6305
LVL,LVL 321,South America,Uruguay,Q3 2022,3598963.166,697417.9235,531642.9805
LVL,LVL 321,South America,Uruguay,Q3 2022,4119065.164,832842.2475,630068.6995
LVL,LVL 321,South America,Uruguay,Q3 2022,3746733.157,746204.8885,555505.6125
LVL,LVL 321,South America,Uruguay,Q4 2022,3462483.273,690209.333,525526.909
LVL,LVL 321,South America,Uruguay,Q4 2022,2759905.241,527353.3885,387108.717
LVL,LVL 321,South America,Uruguay,Q4 2022,3470481.361,663159.5175,518670.987
LVL,LVL 347,EMEA,Switzerland,Q3 2022,4094218.8,1539718.403,645606.5181
LVL,LVL 347,EMEA,Switzerland,Q3 2022,3173689.2,1221087.934,508704.472
LVL,LVL 347,EMEA,Switzerland,Q3 2022,3817033.8,1469940.202,551860.8584
LVL,LVL 347,EMEA,Switzerland,Q4 2022,3075294.9,1207124.638,476363.4692
LVL,LVL 347,EMEA,Switzerland,Q4 2022,2902593.6,1146416.16,372847.7464
LVL,LVL 347,EMEA,Switzerland,Q4 2022,6415562.34,2559186.289,1028910.826
LVL,LVL 347,EMEA,Norway,Q3 2022,4498430.52,534895.636,459183.741
LVL,LVL 347,EMEA,Norway,Q3 2022,7726583.64,907848.5692,842520.0101
LVL,LVL 347,EMEA,Norway,Q3 2022,4511444.7,527188.7629,469898.7878
LVL,LVL 347,EMEA,Norway,Q4 2022,4488591.6,549676.3796,484727.3718
LVL,LVL 347,EMEA,Norway,Q4 2022,10009253.88,1361496.161,1255645.862
LVL,LVL 347,EMEA,Norway,Q4 2022,9035699.58,1304699.79,1252547.148
LVL,LVL 301,Asia Pacific,China,Q3 2022,145086.5,352890.838,136778.245
LVL,LVL 301,Asia Pacific,China,Q3 2022,159251.75,321924.3245,105863.6015
LVL,LVL 301,Asia Pacific,China,Q3 2022,68250.75,135845.801,40122.0055
LVL,LVL 301,Asia Pacific,China,Q4 2022,212781.75,431136.5145,106766.225
LVL,LVL 301,Asia Pacific,China,Q4 2022,164604.75,334763.4605,4381.97
LVL,LVL 301,Asia Pacific,China,Q4 2022,41485.75,92512.254,-2488.012
LVL,LVL 301,Asia Pacific,India,Q3 2022,19089,145058.4355,72287.875
LVL,LVL 301,Asia Pacific,India,Q3 2022,42056.4,212182.253,116500.8275
LVL,LVL 301,Asia Pacific,India,Q3 2022,0,0,-1236.7575
